RMS,Kurtosis,CrestFactor,P2P,CurrentAmp,DominantFreq,SpectralEnergy,Temp,Label
4.744420635510083,0.22215632599198715,2.4363393160951548,11.098719741673996,2.584307562983786,5.203144018211764,1113.8345711879497,32.390945661440796,0
4.795175904510815,-0.3123061014873762,2.003151438028375,9.054452944452741,0.6860129118907167,7.958972576179586,1083.8267820912465,32.55218958241642,0
4.538537429244106,-0.3106536036179111,1.9832931983984938,7.9788024951648815,1.5009122627653826,6.66858204666515,1034.7225288854227,32.38191673807165,0
4.7616778622743565,-0.5928808826784432,1.9621229651872398,8.93808514815824,0.17913343743143112,6.888934177559885,1089.925139270283,32.55190055969556,0
4.461234651517654,-0.24707772941323708,2.0939365540342743,8.898753401501661,0.3462630789898079,4.880257159580303,964.3029590187649,33.29479826673988,0
4.529160152018181,0.2914004253889695,2.0550260630384853,8.578033023930614,0.7787163631294072,6.55457506465676,1037.4568460019502,32.42855014997506,0
4.364385537662552,18.84257698906116,4.3619078336838575,18.50031298410001,1.7581772693221986,7.429992143450925,941.6748752345485,32.429675892912734,0
4.6082919942301945,0.057426766967413195,2.0188631170476983,8.498009209085305,0.7154534686402355,6.422985426660429,1010.7701292845665,32.82054266654845,0
4.684594508450272,-0.015897441008577682,2.0316692059668515,9.083968859900297,0.0,6.68101017403598,1074.795768688345,32.57818435929267,0
4.304371156063444,-0.10392759242590545,2.130372493849827,8.555859465579353,0.019206445112440112,7.058622894700024,1108.9963400387646,32.37450192126205,0
4.30333877153135,-0.14369408722330124,2.0007134489368528,7.74699496541469,0.0,5.570778399676337,967.6556367756226,32.38310321445171,0
4.46024002988341,-0.23755695670162344,2.0906181530376946,8.876929882533194,0.34988740704341453,4.891986369775372,965.5126390760859,33.308302960594936,0
4.973911742476481,0.40405518843994126,2.0974571763550194,9.22894907178943,1.3439087790076347,6.601825872476578,1038.6721771379873,33.61665165956414,0
4.500968907065299,-0.43506848138113563,1.9941569712110025,8.511738961540246,0.5247263602452603,6.1510171640935924,1006.7595104343553,32.310521270674734,0
4.526253911248055,0.003998252923977938,2.085581517636884,8.913325242201703,0.8631322905611205,6.683584797967793,1020.3418598925851,32.8097290479433,0
4.355588307394502,-0.21499781869494453,1.9943408711670516,8.443881326434429,0.7937409579758334,7.622180708772066,1016.4187427027114,32.429718365665096,0
4.9154518780869365,-0.17508094705269073,2.03737015187891,9.68989034441313,1.8525883792842934,4.372770847690474,1056.5187011644407,32.9523400616643,0
4.5129173229041735,-0.41397849548021365,1.9634141262317075,8.386309722325597,0.9877232207752847,6.784353008130788,980.2889312353643,33.43821134016162,0
4.551308036992299,0.11514535556975414,2.1390293678899557,9.062682081016511,0.20234595263376975,7.319734911164031,1010.1374828932613,32.40083594519078,0
4.718620642384844,0.08568057369885942,2.1671085704632724,9.361258372738435,0.7012506399150716,6.170231835045458,1116.2914252218063,32.44844571789801,0
4.464839518111585,-0.06373019817402216,2.156486513054748,9.154935093325482,0.963135594761469,5.904121684911162,1050.2234299298452,32.38198861302832,0
4.756230198851395,0.05005572924752832,2.180832900527927,9.86877536457219,0.9106805286231706,4.757227627419331,986.7949655565914,33.8168981531787,0
4.352953643654983,-0.18680534135408783,2.0460927406956424,8.634766444115394,0.910276475321905,7.606011773818699,997.6308627757807,32.75738211971896,0
4.120308442752767,0.03288761971038153,2.068781887830953,7.65875093020378,0.3355377716297107,5.8053706233294085,907.185945437963,32.43075549842521,0
4.783018630240831,0.5230402417926632,2.513805704806138,11.170698001223712,1.5507601580314758,6.624023026858575,1147.8830378140344,33.745566614290645,0
4.9214727709641135,-0.9756562754616874,1.8444773946715656,8.783155640035902,0.0,5.854555491849569,980.8814468322736,33.06661488637622,0
4.897821451937677,-0.7014417277744607,1.890561345277291,8.868178300667614,0.9091148217455423,6.168807163130846,1091.225662464992,32.55498458270856,0
4.387169218027374,-0.8971790104213977,1.81460309418442,7.537080494295215,0.8788899175732018,5.794053732802507,969.7293796221531,32.300077045352964,0
4.189785333968759,0.5432647766420876,2.221452658319096,8.755035135491314,0.9912056942995258,6.811065956285222,1073.6061448081134,32.497893399514744,0
4.6358303496476765,-0.5301208649879895,1.842386778507287,8.295859625606653,0.0,6.238590744954001,1037.8936952503589,32.30696809199181,0
4.61276388201239,-0.7207862801224995,1.889011518372906,8.221163745228264,0.48381362659957927,6.532905712713567,1097.7527779889413,32.56275669624795,0
3.9445430479710746,-0.7549207401104745,1.844896098070566,6.5869784697152705,0.9803649521687948,6.457693742025127,850.5111943169968,32.43616978671257,0
4.649014444388059,-0.13949503785800946,2.180128024845336,9.638152952641653,0.9234934314404528,6.334943985644512,1034.2155225459155,33.55983236103967,0
5.250693328573621,-0.7359508744040313,1.973232911928443,10.263857806372574,0.21335398226114702,12.603694102973964,1043.9314320386238,33.0964384993506,0
4.637971923000824,-0.4203927374076457,2.0695888001374763,9.00757272095699,2.0992833845818226,5.962152624145163,1084.8148197098867,33.88616579432611,0
4.596574464964218,0.34934976320982924,2.1719088259653248,8.840213932922667,0.5913051039241751,5.724654380275719,993.4187068163878,33.883181991586554,0
4.12676438993581,-0.020352090372075117,1.8980087641732326,7.676727350700231,0.4993185614745131,6.679377527025676,886.1169219264121,32.45302780667936,0
4.7104592453997505,0.30784004602020404,2.156186097732123,9.185509025708146,0.41908551947232703,7.251161088264271,823.3983691008206,33.24291360947309,0
4.486796858229059,0.14790391940032346,2.252247412361054,9.47264054198158,0.5243598993386458,6.445732943258512,1051.281758431856,33.80582131679,0
4.232500610040519,0.10353703282454088,2.050568456530461,7.817127973369067,0.0,3.8158359269286244,662.0140189958423,33.20784525908551,0
4.108962037874705,-0.33830861989664096,2.0919774473426784,8.425012830995861,0.4383505579873651,5.965103296716143,1027.1030500339514,32.50923202165467,0
4.589608979162629,-0.02006562299634934,2.0272784288745855,8.785960413132907,0.0064685217992840474,6.349055556841656,1020.0505357016905,32.29947103923268,0
4.577635069651095,0.6018157119917392,2.121027398438251,9.118817828333835,0.8303840862757045,5.097727307351032,1126.6879174192184,32.505404823648995,0
4.489279173294591,-0.8647519058185722,1.9791685731627866,8.151756233923537,0.7003501482646319,7.001165034934933,958.6735194695146,33.31307144470353,0
4.662970600026049,-0.28311160310610967,1.8929551288022448,8.479654957164373,1.2817769364111247,5.788916044218938,1013.0972176623648,32.56289373419616,0
4.544414251812199,1.2466248623081704,2.3172600115335356,10.09509876964114,0.20908918438859928,6.501565016109026,1075.5584542036363,33.8074324763982,0
4.6827268257941315,-0.016786773728299842,1.9748437086160793,8.75402424629622,0.011728083044362082,6.590055295270834,1090.9046211159691,32.45303811108974,0
4.439277876172726,-0.411085292985853,1.9946630902638158,8.312270514645986,0.41125096851927634,8.44205854022347,1000.3649615964129,33.68120384827959,0
4.364350210641921,0.1295215491361287,2.1997952454917007,8.735397839629035,2.2522813814395994,6.725990776782685,962.831706976662,32.44525010500113,0
4.561634141730653,-0.625585166427073,1.9922772922047796,8.60795169959731,0.8105688574395626,5.165531635661224,1043.7992541363355,32.39454220810059,0
4.539703281939776,0.34726643508066796,2.3253769023914095,9.950811605038849,0.9192377780798876,5.172454130009884,926.302297515584,33.55659586403462,0
4.57502776087243,-0.4720385598311965,2.009527426867723,8.82021319311261,0.663604436872953,6.174407341214732,1012.3374121483482,33.315627460441824,0
4.909784844435474,-0.17899369747645433,2.050893960313583,9.692560314011185,1.826287097388647,4.3519250715689495,1058.1811608544397,32.92195392045284,0
4.802985469594378,0.05767640129932722,2.009492359849712,9.069583671878783,0.2993356501418778,7.38099594825642,1130.8351804352792,32.5051133464734,0
4.512802538814381,-0.45675589001388156,1.9642852425768125,8.363669334953713,0.9839186092844872,6.784621152539019,977.6023496834318,33.4531365570392,0
4.315673304162171,-0.32203448385742395,2.055215499379399,8.37878723026123,0.42956496731269034,6.596253802878616,1107.142788228806,32.36823060917668,0
4.42263002093935,-0.13751094392047078,2.013767147082695,8.17738837712312,0.013707070252086626,6.615992828905144,1041.9916968824864,32.30804074718466,0
4.450711120178265,-0.47421919424911657,1.952986209486236,8.109669466258428,0.16342603128803368,6.9145036187840025,991.5371057911615,32.36871345208234,0
4.233088773304102,-0.3002026148403937,2.000009826897325,7.951335010172686,0.705335477847295,6.938109486433831,1044.9844974324853,32.38779536632731,0
4.627710445868763,-0.19909718028986131,2.0512882533536962,8.586951596146816,1.2755443722524025,5.802808426827189,1028.0440168700493,32.38611331872992,0
4.549052660021018,0.3759422058060937,2.2641917417496886,9.945681295982387,0.5435922891966198,6.1369623145044,1010.9699824207503,32.45786573802267,0
4.501579795864746,0.22807333760517484,2.0704556697548013,8.356109716913707,1.754692570898714,5.176363519117163,1013.6319699262388,32.398044609055304,0
4.858446517154133,0.1830062214121826,2.061056615710858,8.964438462539338,0.0,8.744257769958777,1055.4592977762125,33.24631969217964,0
4.30422280208412,-0.16169555363672214,1.99259756550063,7.736225337115175,0.01526880638223461,5.5792536297988145,967.0765520603702,32.37323253533255,0
4.516084951068676,-0.439793567335251,1.9759392285118254,8.3413312482615,1.0063219738077513,6.793237234932134,977.6609623645925,33.425390709158556,0
4.377114425756632,0.05931176937184746,1.9620835149603104,7.655214208350877,1.6156011910198935,13.14650320211053,1013.5700705597171,33.118299052737214,0
4.6039154925201915,-0.6658800464618108,2.0321519844510503,8.829297881275256,0.2614414274307474,6.931141285306638,1096.7462650635055,32.316758793892966,0
4.64215978081003,-0.5513393072956868,1.8499588462987304,8.297843567843687,0.006129006260989486,6.3008968793448386,1029.6166770152497,32.31771317752489,0
4.762528527172574,0.1485381776367774,2.1239941496437282,9.678513231830157,0.48023375443149974,5.952828915651251,1089.1665048543746,33.352101571957604,0
4.566981995744551,0.05947660056866276,2.2230317888841125,9.595467401644125,0.9162837893689645,6.453397138136766,999.819339569932,32.687936568220714,0
4.2895501859078315,-0.03265984889288867,2.1420121702420576,8.550983426754424,0.006357748262941803,7.036252257859683,1112.97116584844,32.379556924813286,0
4.232968669221392,-0.18452724799983866,1.9054812047956449,7.299756346623199,0.8142568907418491,6.269190442942277,905.1464359193618,32.50302401322279,0
4.671429521472067,-0.2702770355790933,1.8995454232326567,8.49354296818963,1.3067256075121145,5.761392408542969,1011.498063359818,32.56064252109092,0
4.40821863324183,0.04392014061167171,2.1038911877968114,8.128963695421065,0.33970353783365703,6.445789433961669,996.4933890668772,32.36865752023897,0
4.256210048801232,0.37541029904187917,2.289821388663037,8.927568093387762,1.6699698637017828,5.112657632444596,957.7500668113207,32.3930567432248,0
4.621348755218926,0.20441005671225843,2.132215577760746,9.650197421414841,1.0385879221595788,5.51888618603284,1080.8827031346484,32.43540378651357,0
4.09315730969339,-0.4154216969772962,1.81856163784939,6.81997695741269,0.25909918029064166,5.748240123391478,908.3812755414283,32.441243111789554,0
4.347184941426564,-0.30320638525137017,2.062069526390466,8.309768425259984,0.02068906051938209,6.039170078170341,985.5646051192946,32.4927648534793,0
4.566085367728418,-0.6001881397230908,2.0265813611979824,9.062065276689745,2.355684814035839,6.858183369413716,1038.658995781894,32.359817048837435,0
4.679887584697576,-0.825571721315783,1.8925921353266946,8.124640869697437,0.7385715626786226,6.710901677924833,1033.7789795551091,32.5968003495039,0
4.667538446937143,-0.17033940135143805,2.1641729409043875,9.530468318120887,0.29014197949575377,5.526373481617614,959.2220718462963,33.68045920831158,0
4.58228745598509,-0.5211672382331718,1.8915014205079332,8.561520035860159,0.4055180163705588,6.263991092930626,1041.226657248254,33.75320771771347,0
4.768367247811795,0.025538602162947482,2.1000434201877307,9.518226739806225,0.6600511613988107,6.873398529747212,1061.8265743559402,33.52332464484721,0
4.32894982352053,-0.3373261471589142,1.9044866294492033,7.61035280439124,2.5146447591553556,6.157312598470718,963.0348082503147,32.366417672633226,0
4.636627771096485,-0.11055629804634375,2.181690341990945,9.711103798729491,0.9233268120580149,6.352151038618489,1029.7968316355423,33.55409386309218,0
4.963071684697603,-0.5729127634859895,1.7733094217077998,8.522949019087752,0.17241572656709198,8.767039085329417,1027.0979040309044,33.205559433110224,0
5.363110618382411,-0.42988258843973043,1.8246838831665775,8.12079552800709,0.013785191750970727,7.975669461906429,1033.8591190697375,33.113387702945516,0
4.431014595145383,-0.2868298441675651,2.0458748689932547,8.165929884444767,0.3466788073990673,6.626208658883826,1006.3813858153176,32.36716376098421,0
4.704305900853515,-0.6815498518956516,1.9574359740097966,8.752882092412971,1.429262926461202,5.952429421643306,917.0646185745663,32.60344459413699,0
4.741614286176591,0.290577912233903,1.9948498442935294,8.400699114840755,0.9661555359322961,5.5427138571435615,990.4045454601809,33.697731236002674,0
4.559653352423463,0.05803963271556349,2.198154087119432,9.26087018911038,0.1605857826990333,7.426675968991305,1137.87918133234,32.44539513149001,0
4.499980104320457,-0.411405687533767,1.9444090469447428,7.871167957774909,1.1135031792592924,7.18747683488495,1003.6443969359184,32.437463414715154,0
4.4358616504285,-0.23496109014195976,2.1431250742214036,8.996447016303222,2.2262887355431586,6.395399545599365,1027.198197009296,32.38327059323712,0
4.74306643662103,-0.276748207116102,2.0749021038671995,8.996691401974315,1.751448267240039,7.5363806402550235,1189.6725014893054,32.38240365497453,0
4.746376079906179,1.2038294182727076,2.2789453266566944,9.801304656697077,4.106392116400538,5.5657751864986444,1055.8223962928491,32.40898727752256,0
4.511886371897202,0.5464839852268215,2.243583487209827,9.68281533229087,0.7734620996459552,6.829025105487924,1051.5432772847973,32.43304575371533,0
5.5674519667011175,-0.740503281034614,1.7392415941968562,8.27760728382237,1.0520251863562358,8.106676533587061,996.2739802686139,33.248974454644944,0
4.536081208826396,0.06329812749098093,2.157277073214608,9.382355373978248,0.6880104326212403,5.410564658158623,1009.6534208057021,32.75265509049233,0
4.561864743930043,-0.6654946568695225,1.9865373480931658,8.589044964320996,0.8090545141904559,5.166712237331724,1047.78049876341,32.39720424112823,0
4.30194116395062,-0.14420142058726762,1.9974909642586023,7.767907664556582,0.006632174692530453,5.565266738172183,965.3576221443298,32.38119137660346,0
4.519239322672718,-0.30479487444988757,2.138423021984527,8.93060764074789,0.16198074348266878,5.504616027208287,938.0002549313774,33.50386662013996,0
4.640835786768815,-0.5572756203986613,1.9385461551097185,8.166114333635198,1.0361251815927066,6.602144667412241,1031.745727864369,32.566632337363906,0
4.585295059411953,-0.06829366807124976,2.1594452621702622,9.202949657740975,0.17936003486414387,6.16685487849309,1079.3655829492598,32.4478424684608,0
3.464672686549548,-1.002238471555015,1.5521734192298455,4.539331891843259,0.7081956921277971,6.384467565019628,681.1201216093156,33.21960499391317,0
4.647222687318365,-0.987387982720159,1.8952662461859073,7.96095246004644,0.8609685620919046,6.669102166091953,1070.5858596625478,32.81649391292939,0
4.7022823745956295,0.04691573560388068,2.1732793333244618,9.34681714446549,0.6875687301212418,6.196784786388412,1116.431690628318,32.45166963705187,0
4.790023595144272,0.512557609970943,2.513511461871323,11.140662529002626,1.5582615555386259,6.64314072383751,1147.8457845379955,33.73572330101669,0
4.794459615994444,0.21815515745555447,2.2216307976720957,10.08737340151931,0.7611264609719148,6.308301235033263,1099.5526927532733,33.750490885438396,0
4.505538445137955,-0.25725301784405863,2.1122899580324828,9.070261186335395,0.2871151347128341,5.885952529608396,1069.2447281186912,32.43771198672886,0
4.313186581276842,-0.18486155522849987,1.989754623812398,7.714660946586678,0.011387106956436901,5.558748565062612,966.9423864779542,32.39036077144257,0
4.536984102999755,-0.2569146563893351,2.2399149529022973,9.957383765484108,0.31164394493986974,6.19303851547272,968.3617010297945,32.44431141497333,0
4.851910663985719,1.8674845317940365,2.6129180618351677,12.306860960173195,1.3922847967126073,2.9085401790205596,980.0728295870205,32.44033849212146,0
4.618433894532543,-0.551888009767379,1.8175316026254367,8.139154753030066,0.21883867211998928,6.6078144657795175,1033.5112055785933,32.54802695526534,0
5.241775735115765,-0.7097086992451427,1.6829242788883898,8.34336296296267,1.220518575166537,7.590343427555938,1063.2688986079133,32.944704493662165,0
4.412142004653375,-0.2660122792703406,2.0122196653435043,8.354571696669197,2.5662103645675005,6.833114290999845,939.8254378086798,32.41467854754031,0
4.5587745814659515,0.603688581472786,2.2234308513688563,9.43040429583445,0.25599516952832435,6.0593075702272,1045.2975684661897,32.42952102023104,0
4.451600995091901,0.37021553207461816,2.322284591661302,9.654616705028449,0.9155414378738784,6.107769905626388,1115.003366613044,32.43936448416499,0
4.332226386106421,-0.5629392984777684,1.915543857982798,7.432332197149295,1.9614764425610056,5.862493324150037,1007.9940842131552,32.385752298462094,0
4.440775653332631,0.04801873060926753,2.0856741980070095,8.684457636422604,1.781567290705779,4.238113107238353,941.9238004048516,32.376170599100035,0
4.860614367904958,-0.857291696052032,1.8405857333655087,8.098115754502846,0.66620228035452,7.419078319631695,1164.4576642795257,32.57046979895809,0
4.572617808019478,0.8490418381664988,2.2163035378783564,8.927026505657272,0.44824027182004683,6.177667782939889,1051.7779395614978,33.740677072915524,0
4.574712553801155,-0.3138696769731892,1.8787495453597536,8.185840735777628,0.010249141528618005,4.910576115358516,896.6833471430111,33.81820895296397,0
4.368473141241467,-0.7391753511833713,1.9108063772284618,7.784964829867418,0.30437704267200194,6.647933674275991,957.5134973197253,32.686111119653184,0
4.744345336504783,-0.5327902639256731,1.884953882881841,8.522015750987578,2.0478204975366108,5.875802486072605,1004.9200573441498,32.38441164743945,0
4.709705375868656,-0.3551711659154622,2.0222706640629995,8.499899780490594,0.9112524392291305,7.086251181738985,1061.139474994119,32.38949858521743,0
4.322587219169919,-0.08202221731403468,2.1719916090676024,8.873005871343292,1.8862955158857861,6.4745642390333265,998.0975443020184,32.39014166064807,0
4.448754587001901,-0.5702356767916503,1.8703316226637114,8.130153400485145,0.8464704751021123,6.056942854731616,1010.7362745023239,32.81623366196965,0
4.522478025950895,0.20821130233166943,2.0905553967036066,8.421419297842293,0.7201794642244899,6.515609085065027,913.0149821946472,33.56024556117359,0
4.611012779182312,-0.7404825871826334,1.8847833860070655,8.28271072353569,0.4691880143730275,6.5272786163753675,1097.1657884099714,32.56929836290541,0
4.264864046996565,0.16748144669127804,2.2276638591982434,8.960098537838407,2.129213954359699,6.31966735001781,1001.6465971935824,32.382910690876884,0
4.432999109191124,-0.234788547498678,2.218424842313231,9.419232483550852,1.13607677110429,6.959025295300551,1015.7427121170473,32.30355557168065,0
4.437883716510137,-0.3099920310617274,2.0424533702515952,8.214521611293563,0.3488082306205423,6.5860805510144,1006.1814610337295,32.39884924127381,0
4.413787641547891,-0.4060313630455836,2.0415796744023957,8.101611098089565,0.6179488954209859,5.57184279370866,962.1136044918081,32.3155098151638,0
4.563204556272991,0.35029299391429675,2.420367448747868,10.576067896929725,1.3519052153970255,5.217757492177553,1006.6912175532415,32.30835763119347,0
4.634628794688143,0.11188509729505297,1.968739021171376,8.411132415246257,1.585442112352899,8.041393989055889,1026.1952754892327,32.88584091347795,0
4.536064001685624,-0.35784039675827756,2.1795706394357315,9.650458512665672,1.0533166527118751,6.779111177693084,1031.5538468988966,32.50548510644506,0
4.333509108754927,-0.11638367347454182,2.1806052811866525,8.9110373274923,1.8886466834615252,6.475193525711646,996.5901525324334,32.371821145379826,0
4.3384848393630495,-0.36518508235177616,1.9019317526103081,7.5740024754211595,2.5209384483347925,6.1719037005946085,961.3281822944526,32.373320016937846,0
4.390709637323052,-0.05894273338926443,1.984252606127066,7.9037000057172575,0.6691141957778962,7.017315957490945,949.6278335426466,32.384669925218766,0
4.781273182500897,-0.6295480809401549,1.8862185006358676,8.400391505953305,0.5835127396661844,7.804966675707987,1116.4821422041946,32.541043721819705,0
4.481224241537831,-0.5287042532015597,1.892761792080879,7.550709323063043,0.2742264072370704,5.733580950529598,988.9036513919515,32.42230742995931,0
4.550424268509169,1.240931449500832,2.336072138488164,10.064705415312295,0.20009021282404518,6.513510352425289,1072.7290568489311,33.784921518428526,0
4.814967070515129,-0.12806993506911069,2.0778031605954173,9.463881752154986,0.29419017341080056,6.3987835308831755,1160.0859635470379,32.50243257507164,0
4.563453403027655,0.4569793502271738,2.170119911548126,9.046720042937519,0.4204272584597807,4.812502247735842,983.2830597619223,33.45182844098381,0
4.1825346755860044,0.5009754859610147,2.2287850717757847,8.786121719707221,0.9856987750964534,6.804415301930452,1074.105985693333,32.49074409417661,0
4.267390728648896,-0.6320665334802997,1.9386615372830518,7.790420857449061,0.8411992782744618,6.276935711128048,934.0762334120727,32.441479086487526,0
4.391449479001726,-1.2177621747855185,1.82731436375106,7.571955331754987,0.4675937086979064,8.493321955221397,892.5066261522379,32.93659918995349,0
4.643322650546666,-0.5925130266422409,1.9718029624545463,8.828180155629967,1.3148302085099821,6.2759935757921195,1032.0005748497792,32.61090868979398,0
4.79425845534053,3.0912747151013753,3.102602774703684,14.216702999540088,0.3780467060560083,5.075322506603756,992.1597190808781,32.49543682291626,0
4.5677978923231715,-0.1734307922394373,1.9828697514844567,8.526554271557371,0.022325032841958317,7.802676435990505,1015.4517223130596,33.62002805767089,0
4.153125577372125,-0.2564627106467272,1.9599081053998115,7.895850263308349,0.9929553084446564,7.106530991111285,884.9674355327629,32.44246375717374,0
4.741256512140058,-0.5656980573868493,2.004641796414721,8.950101029631467,1.0639881326391532,7.052202466171291,1090.4504479440898,32.55435941418997,0
5.094674403866678,2.0823322861385813,2.915194199128186,14.412278692120394,0.23334112107267999,3.3857149877529698,1064.7521362191276,32.42663152320855,0
4.898409921997489,-0.7064766844991319,1.8928544780051086,8.811281033051907,0.9077356073086826,6.112147519681638,1091.462805675266,32.575820172348585,0
4.62923975553562,0.07192330885417546,2.1562536480593035,9.265927953816645,1.0807692122482964,6.321161558686199,973.6702205145842,33.31215150336263,0
4.265754172595027,-0.6415032188634838,1.9474920403388039,7.771791329929885,0.8286536342837318,6.258260940844611,934.9005592595171,32.44962004142953,0
5.232445132934862,-0.6886739941846349,1.6855132850552454,8.376989159481974,1.212230191810049,7.639521475294374,1069.3174064467146,32.94431245671305,0
4.6085981413344586,-0.6707352047382653,2.0294660098059008,8.945172373408075,0.2711177019903745,6.914182989446933,1094.6737608367644,32.30473056805249,0
4.6845379339479996,0.009160751995040788,2.037839874215623,9.1912983218162,0.0,6.693813037021215,1069.7397231309615,32.561497282921465,0
4.545484799514258,0.8373943195081792,2.2766828967023827,9.439918835022063,0.6294819413707416,5.900368607093087,987.8051054574668,33.74102097564269,0
4.751725509222058,-0.526550335352344,2.0038134003328683,9.000952663101588,1.0412919196539174,7.069662319377781,1090.8300979273213,32.55697721252272,0
4.748641228102278,-0.3149635443025436,2.0719632852978056,9.055807864497622,1.7441336044652154,7.53581839066315,1192.015895098225,32.378918748875385,0
4.402612248532658,-0.291806821507384,2.0181867284127497,8.393532797208929,2.6115090657009037,6.848176860938945,938.1403391500922,32.44453303772817,0
4.799520531509551,-0.3120183628536164,2.0380038397291083,9.481452627889007,2.022161749005555,5.7569301274807065,1082.0283944012187,32.565735599472305,0
4.629383710124992,0.006283245358296725,2.16648564447223,9.294813576097921,1.0593438905712158,6.273406003777523,968.5189324244355,33.3023169225898,0
3.968521060517587,-0.9208597956882354,1.6716743184308362,6.049498237210773,0.48962219973077764,5.748708432238523,907.8442392370454,32.43458307285683,0
4.272291877540203,-0.2695590085947062,1.8008804135402927,7.13676088612841,0.6149278522100081,4.9865606832466725,979.8790932939727,32.44610632523828,0
4.525306198765233,0.06451979212718764,2.0787551990881488,8.86075680060085,0.8697070426262442,6.686199635791332,1015.012473851951,32.807005910524964,0
4.579066788443428,-0.7451800684303114,2.0195453075085674,8.590224229627026,0.43364712029310304,4.674700597704028,993.6229784693121,33.43902218154947,0
4.610527512227499,-0.73564564105151,1.888036281882601,8.306319254748667,0.4868219042554068,6.503405576534862,1101.6872849673814,32.55833379075714,0
4.764410710863239,-0.23531568870400932,2.118138742589824,9.312878111368907,0.8581942065217703,5.4722916444602765,1107.8560224147277,32.62728060884267,0
4.941178104735031,-0.20788282902730393,2.116517655383746,10.10526352109341,0.37639355262530155,6.6378430274613445,1228.4022259972983,33.805745030667126,0
4.391265708216545,-0.9289194090809887,1.8094187170504992,7.28954206053638,0.8222115718652573,5.985440032000176,1031.3859186829532,32.389459094683524,0
5.513052161028777,0.6986106840261738,2.689906490868832,14.280223486660676,0.9925202952119182,4.5415963191404405,1089.9766287764207,33.430119108958756,0
4.501556896361075,-0.5770878426682585,1.8828385616854544,8.168034021787168,2.12701910840524,6.88491243051484,1042.3669015048495,32.3890822267563,0
4.791944368096575,0.22342436753962389,2.221291825071553,10.179572345655915,0.7555213706325574,6.354527151998939,1101.2434625007413,33.75032528698575,0
4.550250352952604,-0.6520695551023595,1.967665744274034,8.272935872966844,1.0229488996004208,6.47354704809564,1008.1918842171613,32.33422067507075,0
4.464124987271015,-0.38838460463886904,2.080484022621203,8.650904117458808,0.604051154533217,7.003862667570724,1042.2381470516102,32.299775473430174,0
4.592329684485024,0.17344934711873228,2.081446286711113,8.666160437895728,0.7685005940490819,7.931188298307454,1032.563335717415,33.74698378190001,0
4.13670247025276,-0.6344113076881495,1.8168955935184563,7.332221820137854,0.1721105159126485,6.947885342807567,957.9974098423553,32.430129564789354,0
4.501747955046674,-0.6805223727585205,1.8948125744354658,7.80830337926951,0.7548071885558932,6.793964860766905,999.0334574219703,32.297418389825296,0
4.238842495611593,-0.2813973693881397,1.9070531397718486,7.329076520290892,0.8101763769613795,6.247724546632306,899.9325169706577,32.506387780353755,0
4.423416671570042,-0.100363663639892,2.0037987426813664,8.486699107615763,0.519901373757196,5.9622138229394865,778.8605566001683,32.614944520274435,0
4.469058221662919,-0.228747363502677,2.085980222898458,8.883591435113235,0.33948450928812457,4.892196007266483,965.6807061773336,33.298537480616275,0
4.209539869301596,-0.5302086936317454,2.0437288492751606,8.03025114673134,1.9264759795970237,6.822690088104638,957.3876916762465,32.38795154625406,0
4.549702445593008,-0.7976752372536228,2.073253004849185,8.534030032686408,0.48195935731932976,7.036815502782365,1016.1862711800535,32.3004409922185,0
4.3652173484087005,-0.5138057538391975,1.5642621212647643,5.651504383401318,0.49649554471602003,6.799717552207162,773.2181444467122,33.40352681569098,0
4.131179219931182,-0.6374899173996772,1.990332634566944,7.35140881141093,0.6991768864106594,4.5594557485746545,811.7784153258978,32.50137206291351,0
4.418930725328193,-0.885147003946304,1.6739794758568514,6.89956621336977,0.30439005366617405,7.316916151714583,926.2414229194458,32.44771447700043,0
4.626071365802079,0.07152959618074288,1.9559983648344679,8.384672864936771,1.5973681927962466,8.075945287153445,1026.6232749029389,32.892127100181455,0
4.519062842295,0.8787959003869027,2.3949206089829507,9.75053332528649,0.43788308084850297,5.675381469139817,920.1313559264034,33.76151164067853,0
4.116808193735453,-0.20798747058396844,1.914628027362196,7.211399853005023,0.39436343025268944,6.687387515368394,934.770558686449,32.49713434043926,0
4.374758082559397,-0.4374539662823237,2.0631153252504144,8.559360288280526,0.6127066882507712,4.576908119148864,918.2302716381618,32.43413873696831,0
4.407181363886419,0.11124833339836235,2.0630886663245325,8.282249226565416,1.0575142609013142,3.854468123360184,751.8376390027425,33.06778772365893,0
4.752953744784754,0.02974958550954368,2.1685027295298007,9.829299094559703,0.9026672068484297,4.7486859895573765,986.5736421866093,33.796770150133845,0
4.786244977209117,-0.29277589795774916,1.9995895203507452,9.074028827640909,0.6936780358716952,7.966059041044444,1087.8632159844512,32.576849550614625,0
4.708305751914476,-0.6888210767727109,1.9926964879068683,9.025161095214486,1.0343147068670548,5.601456125092214,1095.338989333352,32.57392572085215,0
4.161466678863309,-0.395099724675822,1.7072967894174285,6.542511223421753,1.7890531874589144,8.749825288247433,941.326066656501,32.480603247835205,0
4.8161438062506186,0.055236718339148894,1.9979330222624816,9.055077919677336,0.2618310059138551,7.360730884146293,1126.0057430123338,32.48734398429754,0
